sample_uid	169624	169623	168670	168661	168662	169729	170126
139299	0	0	0	0	0	0	0.9710120323408952
139315	0	0	0	0	0	0	0.9709438089326358
139226	0	0	0	0	0	0	0.9709207659672056
139301	0.0025771585655379233	0	0	0	0	0	0.9705422966387605
139230	0	0	0	0	0	0	0.9704743465634075
139346	0.012216211422490245	0	0	0	0	0	0.9704017382050373
139389	0	0	0	0	0	0	0.9703952165670118
139434	0	0	0	0	0	0	0.970316596087921
139262	0	0.0031444764540849955	0	0	0	0	0.969929767082792
139417	0	0	0	0	0	0	0.9699046637464571
139291	0	0	0	0	0	0	0.9698381468557428
139334	0	0	0	0	0	0	0.9698069156991419
139236	0	0	0	0	0	0	0.969750406945198
139222	0	0	0	0	0	0	0.9696460802008947
139227	0	0	0	0	0	0	0.9695368626630397
139278	0	0	0	0.007162661737523105	0	0	0.9694752515917027
139247	0	0	0	0	0	0	0.9694735377705349
139306	0	0	0	0	0	0	0.9693413680093033
139205	0	0	0	0	0	0	0.9693173487429385
139218	0	0	0	0	0	0	0.969203411065756
139204	0	0	0	0	0	0	0.9691829851253306
139284	0	0	0	0	0	0	0.9689810536044363
139405	0	0	0	0	0	0	0.9689718493837911
139235	0	0	0	0	0	0	0.9687724453150506
139317	0.005877001718337112	0	0	0	0	0	0.9686078581433295
139244	0	0	0	0	0	0	0.9685684672306988
139426	0	0	0	0	0	0	0.9685563816604709
139345	0.013483552037313802	0	0	0	0	0	0.9685164808093416
139209	0	0	0	0	0	0	0.9685016771601285
139425	0	0	0	0	0	0	0.9684745362164717
139402	0	0	0	0	0	0	0.9684313035950983
139418	0	0	0	0	0	0	0.968194618643065
139394	0	0	0	0	0	0	0.9681019501834331
139365	0.013774275609604765	0	0	0	0	0	0.9680306508655457
139297	0	0	0	0	0	0	0.9680061976659854
139220	0	0	0	0	0	0	0.9679114509680686
139206	0	0	0	0	0	0	0.967844635466412
139295	0	0	0	0	0	0	0.9678403816069552
139408	0	0	0	0	0	0	0.967773052133117
139304	0	0	0	0	0	0	0.9677287811462962
139388	0	0	0	0	0	0	0.9676394770760449
139398	0	0	0	0	0	0	0.9673137800831458
139375	0.01466731227050801	0	0	0	0	0	0.9672961304119759
139219	0	0	0	0	0	0	0.9672619585041261
139214	0	0	0	0	0	0	0.9671534323045184
139207	0	0	0	0	0	0	0.9671471959618428
139212	0	0	0	0	0	0	0.967026997664186
139421	0	0	0	0	0	0	0.9669891207624078
139279	0	0	0	0	0	0	0.9669822374279422
139409	0	0	0	0	0	0	0.9668920494287713
139340	0.014990695430422496	0	0	0	0	0	0.9668653938934454
139285	0	0	0	0	0	0	0.9667029248247523
139411	0	0	0	0	0	0	0.9665593780044309
139381	0.015204233794333498	0	0	0	0	0	0.9664337300078945
139431	0	0	0	0	0	0	0.9663524880916186
139231	0	0	0	0	0	0	0.9661930426261637
139200	0	0	0	0	0	0	0.9660953427943234
139407	0	0	0	0	0	0	0.9660582846858488
139248	0	0	0	0	0	0	0.9658503346827527
139201	0	0	0	0	0	0	0.9656527383082483
139225	0	0	0	0	0	0	0.9655382907880133
139260	0	0.006140691799455888	0	0	0	0	0.9654359372975774
139401	0	0	0	0	0	0	0.9653679653679653
139427	0	0	0	0	0	0	0.9651406545847985
139316	0.008475591494459419	0	0	0	0	0	0.9649146451033244
139234	0	0	0	0	0	0	0.9646876359440903
139413	0	0	0	0	0	0	0.9645832352802749
139395	0	0	0	0	0	0	0.9642951171598112
139314	0.005633633993587246	0	0	0	0	0	0.9641604986365407
139404	0	0	0	0	0	0	0.9640333131912882
139322	0.006323011017846699	0	0	0	0	0	0.9639588371982739
139400	0	0	0	0	0	0	0.9639214712757814
139229	0	0	0	0	0	0	0.9637193057486012
139419	0	0	0	0	0	0	0.9635925151092516
139422	0	0	0	0	0	0	0.9631741102835933
139221	0	0	0	0	0	0	0.962994260765466
139392	0	0	0	0	0	0	0.9629238988375026
139199	0	0	0	0	0	0	0.962474722423595
139416	0	0	0	0	0	0	0.9624197363974316
139241	0	0	0	0	0	0	0.9622064291429377
139232	0	0	0	0	0	0	0.9621652442613302
139433	0	0	0	0	0	0	0.962140397082658
139281	0	0	0	0	0	0	0.9620164179781396
139360	0.016090141890012056	0	0	0	0	0	0.961977186311787
139215	0	0	0	0	0	0	0.9618769080787091
139350	0.01679204522820941	0	0	0	0	0	0.9616356922888355
139240	0	0	0	0	0	0	0.961499582472641
139211	0	0	0	0	0	0	0.9613592612225539
139243	0	0	0	0	0	0	0.9612573099415205
139276	0	0	0	0	0.006952543285188841	0	0.961088185161927
139203	0	0	0	0	0	0	0.9610073624672165
139428	0	0	0	0	0	0	0.9609910706122573
139196	0	0	0	0	0	0	0.9608248755575668
139274	0	0.004392719194163237	0	0	0	0.00027770063871146905	0.9590517785463634
139424	0	0	0	0	0	0	0.9589837133550488
139198	0	0	0	0	0	0	0.9589111307269569
139353	0.019677601393625635	0	0	0	0	0	0.9589027651691734
139403	0	0.007627637659373086	0	0	0	0	0.9586882690273371
139435	0	0	0	0	0	0	0.9583670258102586
139367	0.018874884721795267	0	0	0	0	0	0.9583563889742801
139202	0	0	0	0	0	0	0.9578211464537659
139237	0	0	0	0	0	0	0.9577905741600045
139298	0.017891457248931923	0	0	0	0	0	0.9565493181097368
139378	0.023646629026901362	0	0	0	0	0	0.955762205247426
139266	0	0.010439399734515265	0	0	0	0	0.9552950705334444
139390	0	0	0	0	0	0	0.9551610057344508
139272	0	0.006739606126914661	0	0	0	0	0.9542815463165573
139224	0	0	0	0	0	0	0.9539236609173285
139412	0	0	0	0	0	0	0.9534939470214551
139387	0.023832830573146613	0	0	0	0	0	0.9531334278922029
139249	0	0	0	0	0	0	0.952942337098604
139267	0	0.010254535660003464	0	0	0	0	0.9525559382034361
139432	0	0	0	0	0.012222946544980445	0	0.9521558949525051
139396	0	0	0	0	0	0	0.9519512845586274
139372	0.02605800006466005	0	0	0	0	0	0.9512786524845624
139270	0	0.016407928825336895	0	0	0	0	0.9508364629566405
139210	0	0	0	0	0	0	0.950698889614631
139429	0	0	0	0	0	0	0.9501117827274985
139239	0	0	0	0	0	0	0.9495063248042322
139399	0	0	0	0	0	0	0.9477628719178596
139430	0	0	0	0	0	0	0.9460633644638846
139362	0.03285578198255412	0	0	0	0	0	0.9459626053010068
139414	0	0	0	0	0	0	0.945883601301008
139361	0.030225861427256164	0	0	0	0	0	0.945170326549002
139255	0	0	0.024638611560002657	0	0	0	0.9424877692426893
139288	0	0.021696793482733078	0	0	0	0	0.9405052527635296
139393	0	0	0	0	0	0	0.9384139414594059
139216	0	0	0	0	0	0	0.9383827260975727
139382	0.03615299289265026	0	0	0	0	0	0.9378415019925229
139410	0	0	0	0	0	0	0.9376539363185851
139250	0	0.028356575792144904	0	0	0	0	0.9344166880078224
139423	0	0	0	0	0	0	0.9315828063422235
139420	0	0	0	0	0	0	0.9314622347813593
139354	0.04242399543565083	0	0	0	0	0	0.9312494905860298
139197	0	0	0	0	0	0	0.9301310043668122
139287	0	0.01585982105746724	0	0	0	0	0.9264760571391071
139347	0.05469126969601171	0	0	0	0	0	0.9178216668607844
139371	0.03148148148148148	0	0	0	0	0	0.9159876543209876
139348	0.06278180861046898	0	0	0	0	0	0.9092490444256254
139385	0.06242706233612706	0	0	0	0	0	0.9080947545505523
139263	0	0	0.05236478521242986	0	0	0	0.9056679398311879
139358	0.0689663711554653	0	0	0	0	0	0.8968352236144816
139277	0	0	0	0	0	0	0.8943606036536934
139261	0	0	0.05534975878704342	0	0	0	0.8938662991040661
139356	0.07317522874461269	0	0	0	0	0	0.8927147433681347
139342	0.08494131291115956	0	0	0	0	0	0.8846453780168363
139383	0.08421354882375863	0	0	0	0	0	0.8805504850585557
139254	0	0	0.07638977499893668	0	0	0	0.8734634851771511
139366	0.09565817735501687	0	0	0	0	0	0.8685179502915005
139258	0	0	0.08260011898425024	0	0	0	0.8622600745217146
139341	0.10464151409756182	0	0	0	0	0	0.8537278649741353
139344	0.10173584905660377	0	0	0	0	0	0.8525831903945111
139343	0.11810073237592568	0	0	0	0	0	0.8376907655169593
139355	0.1355521497804656	0	0	0	0	0	0.810703338580068
139318	0	0	0	0.13844189631913664	0	0	0.7988292541915591
139384	0.16599446877160637	0	0	0	0	0	0.7746168471998156
139380	0.1825676437429538	0	0	0	0	0	0.7452790304396844
