sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A5a	B1	C50b	C3	C50p	C3vz	C3wa	21139_C	C50f	C50w	C3bm	C50v	22143_C	C50ar	C21	C50aq	C3cl	C3b	20938_C	20935_C	451893_C	22149_C	C50as	20944_C	C50at	1995833_C	2553_C	C3dt	C50ap	C3gj	22151_C	C3de	C3kj	C3uq	2555_C	C3.11	1058277_C	C21.12	C3my	268006_C	C50a	C3.10	452157_C	63350_C	1707846_C	C3ng	C21ab	451935_C	C21ba	C3nf	267002_C	C3tq	21670_C	1995834_C	412_C	452009_C	C3k	20942_C	20978_C	2091_C	C39ab	C3fj	21808_C	C3nc	C1	C3of	21813_C	1770466_C	C3rn	C3hv	C3nb	20970_C	21136_C	21810_C	C3ua	C3cp	C42co	67030_C	1059285_C	20910_C	20936_C	C3tc	C3gl	20962_C	21000_C	C18a	1995831_C	20973_C	C54b	1995839_C	38892_C	21899_C	1995840_C	72453_C	72402_C	64968_C	72452_C	21134_C	267906_C	267007_C	1995842_C	20931_C	21816_C	C3vt	20971_C	72406_C	22148_C	C21ce	21812_C	1995844_C	1995846_C	23943_C	20937_C	266590_C	21646_C	21133_C	1995853_C	47699_C	21806_C	1995847_C	46311_C	268060_C	268195_C	C15sy	23697_C	1995845_C	21150_C	72408_C	1058016_C	C3ij	451895_C	C3bd	266597_C	20998_C	1995843_C	C3ii	C3.9	1995850_C	47471_C	20946_C	20943_C	20955_C	1995830_C	1995854_C	37215_C	935277_C	915689_C	453499_C	37219_C	1995838_C	1995837_C	1995836_C	1995835_C	1060191_C	873145_C	1995852_C	263123_C	72387_C	46312_C	1995841_C	1995832_C	1995848_C	21138_C	279825_C	63349_C	943150_C	1995851_C	448046_C	1995849_C	1059675_C	D1	D1u	D4	D1jw	D2	D2.2	D1bq	D1gr	223593_D	D4i	22785_D	1995829_D	71632_D	24647_D	23241_D	66415_D	20197_D	104598_D	13744_D	13138_D	D1fw	D1id	14369_D	451231_D	14203_D	7559_D	104772_D	66235_D
139219	E30	E30_S30_L001_R1_001.fastq.gz	3104e4e531cfb9654c7de820dfb3d338022de292471900c59e9d57c625ac537f	E30_S30_L001_R2_001.fastq.gz	459deaa28a2219bce5bdecc2c5d26684a93e4bbb8c60964bf4358b61db71bb20	670	20211115_nitschke	1.1859910796511313	1.0473825818451037	0.011701186370284765	1.0449628920710017	0.011647014211163076	0.0024196897741020963	5.417215912168873e-05	0.0	0.0	1.0	0.00010834431824337746	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6579028151465357	0.16154137850087577	0.09041333357409849	0.05740443128261615	0.028151465356904243	0.004586576138969646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139214	E26	E26_S26_L001_R1_001.fastq.gz	69d9a6c874c8d45e83a73f155501e7fc4ecd5609ed37b07571e959d1a0339848	E26_S26_L001_R2_001.fastq.gz	921fd9d9a1258e048867df29388447aa76931f50613daf6569724ef50dc0eb6b	670	20211115_nitschke	1.2114598923991748	1.0633267262651187	0.012823105861413372	1.0607782856680554	0.01278265442336475	0.0025484405970632256	4.0451438048622626e-05	0.0	0.0	1.0	0.00012135431414586789	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6577606083896282	0.17092755147445493	0.07960843007968933	0.058856842360745926	0.02843736094818171	0.004409206747299867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139207	E2	E2_S2_L001_R1_001.fastq.gz	e5d053b46c0654c86eadc1e74089b4fd1316c28393227a6b92fb1311f3cf9f9a	E2_S2_L001_R2_001.fastq.gz	ce9c2466e274e330e3c0cc15981586e7413133065c98e944819f34d421b1a191	670	20211115_nitschke	1.1598365915215811	1.0340077854301237	0.011207597210933824	1.031483937203234	0.011143431578046798	0.002523848226889678	6.416563288702571e-05	0.0	0.0	1.0	0.00012833126577405142	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638961372289002	0.16005047696453778	0.11083543654018907	0.057299910168113956	0.026457629293750267	0	0.0063951747444068955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139212	E24	E24_S24_L001_R1_001.fastq.gz	520e5918582bc9f6eda44055087880f0d312ad4d16d60384764da07ec06b1048	E24_S24_L001_R2_001.fastq.gz	72ec313b2146b600f73b6fe27edeb1aaa2b76feb5f0b95d15ad3770c4d75dbda	670	20211115_nitschke	1.1472287105944556	1.0230865337606605	0.010828037010882358	1.0197910442356093	0.01080992992557988	0.0032954895250511527	1.810708530247886e-05	0.0	0.0	1.0	0.00010864251181487317	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6358121933112427	0.16356130153729154	0.1099824361272566	0.05767106668839517	0.027903018451119924	0	0.005069983884694081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139421	I4	I4_S196_L001_R1_001.fastq.gz	de7da79be8d19656ab052f990ec8b57ec1ee249595564244e0c59ff982320585	I4_S196_L001_R2_001.fastq.gz	579f94331c13e2331bba121b9aaa9628bbb37fbb89552aab5af62b8aa6f261b9	670	20211115_nitschke	1.1882194218790367	1.0520997789706348	0.012170967649338347	1.050779343801131	0.012113557424577317	0.0013204351695036887	5.741022476102994e-05	0.0	0.0	1.0	0.0002009357866636048	0	0	0	0.004535407756121365	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6505152567672302	0.16881476590980854	0.08815340012056147	0.05950569796480753	0.024169704624393603	0	0	0	0	0.004305766857077245	0	0.004535407756121365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139279	F41	F41_S89_L001_R1_001.fastq.gz	bb545d59a80b10bf4d1859de398472788b014b0f2f3fdb0379b551c27ed3b480	F41_S89_L001_R2_001.fastq.gz	4895cf56c6a087b9cd7a7995e5eeeabc97b491686dd7adf7f7051c991aca262c	670	20211115_nitschke	1.1987627126587617	1.0434456577775695	0.010779397291090594	1.0416412804049304	0.010732530346346721	0.0018043773726390776	4.6866944743872144e-05	0.0	0.0	1.0	0.00018746777897548858	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0.00011716736185968036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6383746543562825	0.18655387355298308	0.07986127384355814	0.06219243567511834	0.02284763556263767	0.0043586258611801095	0.005694333786380466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139409	I29	I29_S221_L001_R1_001.fastq.gz	74b9232e6b377a7802734eb0d56e231b93b8fa8c5e420d52a43ecd00b17cf663	I29_S221_L001_R2_001.fastq.gz	eab4ac80602f9b58b59ca18782405687d177e5fc1e4e69db6362c90a155d4d0d	670	20211115_nitschke	1.1806481697365354	1.0537421310328747	0.01128468174399627	1.0518768943809746	0.011238050827698765	0.0018652366519002097	4.6630916297505244e-05	0.0	0.0	1.0	0.00023315458148752622	0	0	0	0.004686407087899277	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.0002098391233387736	0.00013989274889251573	0.0006528328281650734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6531825600373047	0.18426206574959197	0.07027279086034041	0.059174632781534155	0.022242947073910002	0.005176031709023083	0	0	0	0	0	0.004686407087899277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139340	H1	H1_S145_L001_R1_001.fastq.gz	2e5ba0e22db835dcfc0a76dfd3c444725b858d6c5d1a5113e90e36793d2f0139	H1_S145_L001_R2_001.fastq.gz	e724a552b503722519013bdf1306c85881d1a154c7cab8b24fcaaf1c6d530aab	670	20211115_nitschke	1.1520952512233786	1.0213315872906472	0.011303328968226618	1.0189192914742573	0.01126886759942105	0.002412295816389827	3.446136880556896e-05	0.0	0.0	1.0	0.0005858432696946723	0	0	0.0022572196567647667	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.012940243986491143	0.0009476876421531463	0.00029292163484733613	0.0006203046385002412	0.0004824591632779654	0.00044799779447239645	0.00013784547522227583	0.0004824591632779654	6.892273761113791e-05	0	0	0.0002412295816389827	0	0.0004824591632779654	8.61534220139224e-05	0	0.00012061479081949135	0.0002412295816389827	0.000396305741264043	0	0	0.00029292163484733613	0.0002412295816389827	0	0	0	0	0.00010338410641670687	0	0	0	0	6.892273761113791e-05	0	0	0	0	0	0	0.00010338410641670687	0.00010338410641670687	0.00010338410641670687	0	0	0.00012061479081949135	0	0	0	0	0	0	0	0	0	0	0.00010338410641670687	8.61534220139224e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013784547522227583	0	0	0	0	0	0	0	0	0.00010338410641670687	0	0	0	0	0	0	0	0	0.00022399889723619823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.892273761113791e-05	0	0	0	0	0	0	0	0.694034737059756	0.1476497346474602	0.06075539320421807	0.06442552898201116	0.013284857674546832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139285	F47	F47_S95_L001_R1_001.fastq.gz	a23df268a2bd5583bcdacf2a147696b9e0ad4028ee261c8b5f4fa4ad37fabcc8	F47_S95_L001_R2_001.fastq.gz	3b36a842914ceb855c2b02bc531dd245a413f6d2cb1c071e809432851f20098f	670	20211115_nitschke	1.1912315687696398	1.0486765772298767	0.012871646120377086	1.0466521634034325	0.01284143098863911	0.0020244138264442833	3.021513173797438e-05	0.0	0.0	1.0	0.00021150592216582064	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6612883732173073	0.17709088711626783	0.06774232535653855	0.060581339134638625	0.023869954072999758	0.0045020546289581825	0.004925066473289824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139411	I30	I30_S222_L001_R1_001.fastq.gz	f37c8bcf7baac426d48bd6f6af9571b2c254c6c3229d084909b712119f65dbe6	I30_S222_L001_R2_001.fastq.gz	fc3079a3dd96c7c695661888b907639edbdd929b465f6e7f6a566ee28ac6cc5d	670	20211115_nitschke	1.1886887096099987	1.0523972745893073	0.012205827028382727	1.0508715462107596	0.012164026250888266	0.001525728378547841	4.18007774944614e-05	0.0	0.0	1.0	0.00012540233248338418	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6454876060694729	0.17309701960456464	0.08773983196087447	0.06023492036951887	0.028905237637420055	0.004535384358149062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139381	H47	H47_S191_L001_R1_001.fastq.gz	8a8aeefb9db88395e72d9b66444ec276c61c3dd9db5127eaa363726bfa020b65	H47_S191_L001_R2_001.fastq.gz	d12375cb3dfb4fc75d031a79e4c9a121e21b86e3a3811c2b3dfb890f9196a31d	670	20211115_nitschke	1.1627437794216544	1.0203210432443497	0.011783281190608461	1.0174556299523405	0.011724803368322564	0.0028654132920090058	5.847782228589807e-05	0.0	0.0	1.0	0.0005847782228589807	0	0	0.0015496622905762987	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.012601970702611034	0.0013742288237186047	0	0.0008479284231455221	0.00038010584485833747	0.0004970614894301336	0	0.00026315020028654134	0.00017543346685769423	0	0.0003216280225724394	0.0004678225782871846	0.00020467237800064325	0	0	0.00014619455571474518	0.00026315020028654134	0	0	0	0	0	0	0	0.00020467237800064325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014619455571474518	0	0	0	0	0	0	0	0	0	0.00011695564457179615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6963246688693313	0.13932341159615216	0.06885763574164498	0.06192801380076606	0.015555100728048887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139431	I5	I5_S197_L001_R1_001.fastq.gz	405ce5b8647d87e1e625117763cba03bfd73c969deae00b47601f82500c20bf5	I5_S197_L001_R2_001.fastq.gz	5939a5dfc968f19b3c4228b81f05ce8eec043ea6335399ab508740e0771a9621	670	20211115_nitschke	1.2069186851795548	1.0638829769264553	0.013344143778926388	1.061551974595453	0.013310361136448092	0.002331002331002331	3.378264247829465e-05	0.0	0.0	1.0	0.0002026958548697679	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6626803148542278	0.17100773622512752	0.07378129117259552	0.058883145839667576	0.027904462687071384	0.005743049221310091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139231	E41	E41_S41_L001_R1_001.fastq.gz	56957cbda6c3a168fb9c191659b0976b5693064350e44168d7c86506e4cc4846	E41_S41_L001_R2_001.fastq.gz	6c1ff0101dcc2183afdc5edb2a46200e873e0b8631d2a2793c820944d44dbf1c	670	20211115_nitschke	1.1658990690837825	1.050824759105014	0.010828025477707006	1.0479830148619957	0.010779029887310143	0.0028417442430181284	4.8995590396864285e-05	0.0	0.0	1.0	0.00011432304425934999	0	0	0	0.004785235995427078	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6619630899885677	0.17267679242201536	0.07272578801241221	0.05882737220316838	0.024318144700310306	0.004703576678098971	0	0	0.004785235995427078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139200	E13	E13_S13_L001_R1_001.fastq.gz	1e3fcc595653c00f79ebbee21856ae74ee231469bf46c51d38686adbfc9297c5	E13_S13_L001_R2_001.fastq.gz	3961041bab3d0eb841be70bb6f6d25dde5ccc8860397063d22247fd693c02209	670	20211115_nitschke	1.1703727763341996	1.030731561063362	0.012667399560263842	1.0277333599840095	0.012542474515290825	0.0029982010793523886	0.00012492504497301618	0.0	0.0	1.0	0.00017489506296222267	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003747751349190486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6353687787327603	0.16167799320407755	0.11073355986408155	0.05831501099340396	0.02840795522686388	0	0.005121926843893664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139407	I27	I27_S219_L001_R1_001.fastq.gz	8b3321c8821e8561a3025c32ea47b1dfb9658d9180523468ae8c4dce139e259f	I27_S219_L001_R2_001.fastq.gz	ed05e73af758a514f0be7340649f56c46edb9d74c35c88e84a6c4526a956fe4d	670	20211115_nitschke	1.1937746602367383	1.0661298137935808	0.010798587876969934	1.0639608666558988	0.010775513971249914	0.0021689471376819956	2.3073905720021227e-05	0.0	0.0	1.0	0.00013844343432012736	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6539606359168416	0.1697547243821962	0.0791204227139528	0.06322250167285816	0.028634716998546344	0.005306998315604883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139248	F13	F13_S61_L001_R1_001.fastq.gz	1fd7c8f8090b2e316aec0b15d34bbb77c90b6a6ad904caaaddc2d05ada21d1cc	F13_S61_L001_R2_001.fastq.gz	0bf5bccd3ef0f856b2909aa125468429e832d05f707e317659168716b8a26038	670	20211115_nitschke	1.2648603150426871	1.0539901398853662	0.013788127780672572	1.0518658062447392	0.013748046013868292	0.0021243336406268788	4.0081766804280735e-05	0.0	0.0	1.0	0.0003206541344342459	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0.00016032706721712294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6558579502184456	0.1824121207262816	0.07162611727924967	0.0559541464587759	0.024650286584632652	0.0042486672812537575	0.005090384384143653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
